	adj	adj_c	adj_l	adj_r	adj_s	animals	attn	body	bsid	bsid_cl	bsid_clr	bsid_cr	bsid_l	bsid_lr	bsid_r	cats	clothing	codes	corr_rej	corr_rej2	ctrl	ctrl_adj	ctrl_adj_c	ctrl_adj_l	ctrl_adj_r	ctrl_adj_s	ctrl_div	ctrl_sel	ctrl_sep	ctrl_sep_e	ctrl_sep_l	ctrl_sep_r	ctrl_sep_s	d_alarm	d_rate	dist_words	distractor_RTs	distractor_times	div	div_animals	div_body	div_clothing	div_fooddrink	div_furniture	div_plants	div_weather	f_alarm	f_rate	false_alarm_times	fooddrink	furniture	h_rate	hits	index	l_c	l_e	miss	num_dists	num_norms	num_targs	osid	osid_l	osid_r	phase	plants	press_times	r_c	r_e	sel	sel_animals	sel_body	sel_clothing	sel_fooddrink	sel_furniture	sel_plants	sel_weather	sep	sep_e	sep_l	sep_r	sep_s	sndw	sndw_cl	sndw_clr	sndw_cr	sndw_l	sndw_lr	sndw_r	subj	targ_cats	targ_words	target_RTs	target_times	test	test_adj	test_adj_c	test_adj_l	test_adj_r	test_adj_s	test_div	test_sel	test_sep	test_sep_e	test_sep_l	test_sep_r	test_sep_s	times	trial	weather	words
2010	False	False	False	False	False	False	[1, 0, 0, 0]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['soup', 'belt']	[-1, -1]	[3.25, 9.0]	False	False	False	False	False	False	False	False	1	0.125	[5.960184529904836]	False	False	1.0	2	30	False	True	0	2	8	2	False	False	False	test	False	[5.648110289904707, 5.960184529904836, 8.096576209904924]	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	['body', None, None, None]	['suit', 'beer']	[0.6481102899047073, 0.5965762099049243]	[5.0, 7.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.5, 1.5, 2.75, 3.5, 4.25, 5.0, 6.25, 7.5, 8.5, 9.5, 10.75, 11.5], [0.25, 1.0, 2.0, 3.0, 4.5, 5.25, 6.0, 7.0, 8.25, 9.0, 10.0, 11.25], [0.0, 1.25, 2.25, 3.25, 4.0, 5.5, 6.5, 7.25, 8.0, 9.25, 10.25, 11.0], [0.75, 1.75, 2.5, 3.75, 4.75, 5.75, 6.75, 7.75, 8.75, 9.75, 10.5, 11.75]]	30	False	[['nose', 'arm', 'chin', 'chin', 'foot', 'suit', 'leg', 'beer', 'mouth', 'leg', 'arm', 'mouth'], ['tree', 'stick', 'tree', 'stick', 'grass', 'root', 'grass', 'root', 'leaf', 'belt', 'leaf', 'bark'], ['cow', 'snake', 'mouse', 'soup', 'cat', 'bird', 'bird', 'pig', 'cow', 'cat', 'mouse', 'snake'], ['desk', 'desk', 'rug', 'chair', 'couch', 'couch', 'bed', 'bed', 'chair', 'rug', 'lamp', 'lamp']]
2011	False	False	False	False	False	False	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	31	True	False	0	0	9	3	False	False	False	test	True	[4.532272974446187, 7.726374734446381, 12.295257934446454]	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'plants', None, None]	['shirt', 'soup', 'wine']	[0.7822729744461867, 0.9763747344463809, 0.5452579344464539]	[3.75, 6.75, 11.75]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.75, 1.75, 2.5, 3.25, 4.5, 5.5, 6.25, 7.0, 8.0, 9.0, 10.0, 11.5], [0.25, 1.0, 2.75, 3.75, 4.75, 5.75, 6.75, 7.5, 8.5, 9.75, 10.75, 11.75], [0.0, 1.5, 2.25, 3.0, 4.0, 5.0, 6.0, 7.75, 8.75, 9.5, 10.25, 11.0], [0.5, 1.25, 2.0, 3.5, 4.25, 5.25, 6.5, 7.25, 8.25, 9.25, 10.5, 11.25]]	31	False	[['nose', 'leg', 'foot', 'arm', 'foot', 'nose', 'mouth', 'leg', 'chin', 'arm', 'chin', 'mouth'], ['tree', 'bark', 'grass', 'shirt', 'root', 'leaf', 'soup', 'grass', 'stick', 'tree', 'root', 'wine'], ['cow', 'pig', 'pig', 'cat', 'bird', 'bird', 'cow', 'mouse', 'mouse', 'snake', 'snake', 'cat'], ['couch', 'bed', 'desk', 'bed', 'chair', 'chair', 'couch', 'lamp', 'rug', 'desk', 'rug', 'lamp']]
2012	False	False	False	False	False	False	[1, 0, 0, 1]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	6	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['shirt', 'wine']	[-1, -1]	[5.25, 9.75]	True	False	True	False	False	True	False	False	2	0.25	[3.7378830493298665, 11.189080489330081]	False	True	0.0	0	32	False	True	2	2	8	2	False	False	False	test	False	[3.7378830493298665, 11.189080489330081]	False	True	False	False	False	False	False	False	False	False	True	True	False	False	False	True	True	True	True	False	False	False	DU	['body', None, None, 'furniture']	['rice', 'belt']	[-1, -1]	[2.25, 11.25]	True	False	False	False	False	False	True	False	True	True	False	False	False	[[0.75, 1.5, 2.5, 3.25, 4.0, 5.75, 6.5, 7.5, 8.25, 9.25, 10.25, 11.25], [0.5, 1.25, 2.0, 3.5, 4.75, 5.5, 6.75, 7.75, 8.5, 9.75, 10.75, 11.75], [0.0, 1.75, 2.75, 3.75, 4.5, 5.25, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0], [0.25, 1.0, 2.25, 3.0, 4.25, 5.0, 6.25, 7.25, 8.75, 9.5, 10.5, 11.5]]	32	False	[['nose', 'chin', 'foot', 'foot', 'chin', 'mouth', 'leg', 'mouth', 'leg', 'arm', 'arm', 'belt'], ['stick', 'tree', 'root', 'bark', 'root', 'stick', 'bark', 'leaf', 'grass', 'wine', 'leaf', 'tree'], ['mouse', 'mouse', 'cat', 'cow', 'snake', 'shirt', 'snake', 'cow', 'pig', 'bird', 'pig', 'cat'], ['rug', 'lamp', 'rice', 'couch', 'chair', 'bed', 'chair', 'couch', 'lamp', 'rug', 'desk', 'desk']]
2013	False	False	False	False	False	False	[1, 0, 0, 0]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	0.3333333333333333	1	33	False	True	2	0	9	3	False	False	False	test	False	[4.801826139743753]	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	['body', None, None, None]	['scarf', 'suit', 'soup']	[0.8018261397437527, -1, -1]	[4.0, 6.0, 8.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.75, 8.5, 9.5, 10.75, 11.75], [0.5, 1.25, 2.25, 3.25, 4.75, 5.75, 6.5, 7.25, 8.25, 9.0, 10.0, 11.0], [0.25, 1.75, 2.75, 3.75, 4.5, 5.25, 6.25, 7.0, 8.0, 9.25, 10.25, 11.5], [0.75, 1.5, 2.5, 3.5, 4.25, 5.5, 6.75, 7.5, 8.75, 9.75, 10.5, 11.25]]	33	False	[['arm', 'mouth', 'arm', 'leg', 'scarf', 'chin', 'suit', 'nose', 'soup', 'foot', 'mouth', 'chin'], ['tree', 'root', 'stick', 'bark', 'bark', 'root', 'stick', 'grass', 'leaf', 'tree', 'grass', 'leaf'], ['mouse', 'pig', 'cow', 'pig', 'bird', 'mouse', 'snake', 'cat', 'bird', 'snake', 'cow', 'cat'], ['chair', 'chair', 'bed', 'bed', 'rug', 'lamp', 'lamp', 'desk', 'desk', 'rug', 'couch', 'couch']]
2014	False	False	False	False	False	False	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['suit']	[-1]	[7.75]	False	False	False	False	False	False	False	False	1	0.125	[11.277908969449982]	False	False	1.0	3	34	True	False	0	1	8	3	False	False	False	test	True	[4.269407209450037, 6.566321129449989, 10.01105712944991, 11.277908969449982]	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, 'plants', None, None]	['shirt', 'meat', 'belt']	[0.769407209450037, 1.0663211294499888, 0.7610571294499096]	[3.5, 5.5, 9.25]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.5, 2.5, 3.75, 4.75, 5.75, 6.75, 7.75, 8.75, 9.75, 10.75, 11.5], [0.75, 1.75, 2.75, 3.5, 4.5, 5.5, 6.25, 7.0, 8.0, 9.25, 10.5, 11.25], [0.5, 1.25, 2.0, 3.25, 4.0, 5.0, 6.5, 7.5, 8.5, 9.5, 10.25, 11.0], [0.0, 1.0, 2.25, 3.0, 4.25, 5.25, 6.0, 7.25, 8.25, 9.0, 10.0, 11.75]]	34	False	[['arm', 'mouth', 'foot', 'leg', 'mouth', 'arm', 'foot', 'suit', 'chin', 'chin', 'nose', 'leg'], ['tree', 'bark', 'bark', 'shirt', 'leaf', 'meat', 'root', 'stick', 'grass', 'belt', 'root', 'grass'], ['mouse', 'bird', 'mouse', 'snake', 'cat', 'cat', 'bird', 'pig', 'snake', 'pig', 'cow', 'cow'], ['couch', 'lamp', 'rug', 'desk', 'desk', 'bed', 'rug', 'bed', 'chair', 'chair', 'couch', 'lamp']]
2015	True	False	False	True	True	True	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	True	False	False	False	True	False	False	1	0.1111111111111111	[10.925167391789728]	False	True	0.3333333333333333	1	35	False	False	2	0	9	3	False	False	False	test	False	[10.925167391789728, 12.026131231789805]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, 'animals', 'furniture']	['meat', 'rice', 'shirt']	[-1, -1, 0.2761312317898046]	[2.0, 4.0, 11.75]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.25, 1.5, 2.75, 3.5, 4.25, 5.0, 6.0, 7.0, 8.5, 9.25, 10.0, 11.0], [0.75, 1.75, 2.5, 3.25, 4.5, 5.5, 6.75, 7.5, 8.25, 9.0, 10.5, 11.25], [0.5, 1.25, 2.25, 3.0, 4.0, 5.25, 6.25, 7.25, 8.0, 9.5, 10.25, 11.75], [0.0, 1.0, 2.0, 3.75, 4.75, 5.75, 6.5, 7.75, 8.75, 9.75, 10.75, 11.5]]	35	False	[['foot', 'arm', 'chin', 'mouth', 'nose', 'nose', 'foot', 'chin', 'arm', 'leg', 'leg', 'mouth'], ['stick', 'root', 'root', 'tree', 'stick', 'grass', 'tree', 'bark', 'leaf', 'bark', 'leaf', 'grass'], ['bird', 'cat', 'cow', 'mouse', 'rice', 'pig', 'bird', 'cat', 'snake', 'mouse', 'pig', 'shirt'], ['desk', 'couch', 'meat', 'lamp', 'rug', 'bed', 'chair', 'lamp', 'chair', 'couch', 'rug', 'desk']]
2016	True	False	False	True	True	True	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	True	False	False	False	True	False	False	0	0.0	[]	False	True	0.3333333333333333	1	36	False	False	2	0	9	3	False	False	False	test	False	[7.542172447123448]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, 'animals', 'furniture']	['wine', 'scarf', 'meat']	[-1, 1.0421724471234484, -1]	[4.25, 6.5, 10.5]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.5, 1.5, 2.25, 3.0, 4.0, 5.0, 6.25, 7.25, 8.5, 9.5, 10.75, 11.5], [0.75, 1.75, 2.75, 3.75, 4.5, 5.25, 6.0, 7.0, 8.0, 9.25, 10.0, 11.25], [0.0, 1.25, 2.5, 3.5, 4.25, 5.75, 6.75, 7.75, 8.75, 9.75, 10.5, 11.75], [0.25, 1.0, 2.0, 3.25, 4.75, 5.5, 6.5, 7.5, 8.25, 9.0, 10.25, 11.0]]	36	False	[['foot', 'mouth', 'chin', 'arm', 'leg', 'arm', 'chin', 'leg', 'nose', 'foot', 'mouth', 'nose'], ['leaf', 'root', 'tree', 'grass', 'bark', 'root', 'leaf', 'grass', 'tree', 'stick', 'stick', 'bark'], ['cat', 'bird', 'mouse', 'snake', 'wine', 'mouse', 'cat', 'cow', 'pig', 'pig', 'meat', 'snake'], ['couch', 'rug', 'chair', 'rug', 'lamp', 'lamp', 'scarf', 'couch', 'bed', 'bed', 'chair', 'desk']]
2017	True	False	True	False	True	False	[1, 1, 0, 0]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	True	False	False	False	True	False	1	0.1111111111111111	[6.01093547011078]	False	False	0.3333333333333333	1	37	True	True	2	0	9	3	False	False	False	test	True	[6.01093547011078, 8.43654571011075]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	['body', 'plants', None, None]	['belt', 'beer', 'shirt']	[-1, 0.9365457101107495, -1]	[4.5, 7.5, 10.5]	True	True	False	True	False	True	True	False	False	False	False	False	False	[[0.0, 1.0, 2.5, 3.5, 4.5, 5.5, 6.75, 7.5, 8.5, 9.25, 10.0, 11.0], [0.25, 1.25, 2.0, 3.0, 4.0, 5.25, 6.25, 7.0, 8.0, 9.0, 10.5, 11.75], [0.75, 1.5, 2.25, 3.25, 4.25, 5.0, 6.0, 7.25, 8.25, 9.75, 10.75, 11.5], [0.5, 1.75, 2.75, 3.75, 4.75, 5.75, 6.5, 7.75, 8.75, 9.5, 10.25, 11.25]]	37	False	[['leg', 'chin', 'nose', 'mouth', 'belt', 'arm', 'chin', 'beer', 'foot', 'leg', 'foot', 'nose'], ['root', 'bark', 'stick', 'stick', 'root', 'grass', 'bark', 'leaf', 'grass', 'tree', 'shirt', 'tree'], ['bird', 'bird', 'cat', 'cat', 'cow', 'snake', 'snake', 'pig', 'mouse', 'pig', 'cow', 'mouse'], ['bed', 'couch', 'lamp', 'chair', 'rug', 'chair', 'bed', 'couch', 'lamp', 'desk', 'desk', 'rug']]
2018	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]]	2	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['beer', 'meat']	[-1, -1]	[3.5, 10.75]	False	False	False	False	False	False	False	False	0	0.0	[]	False	True	1.0	2	38	False	False	0	2	8	2	False	False	False	test	False	[5.783373454584307, 7.83481409458409]	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, None, 'furniture']	['wine', 'rice']	[0.5333734545843072, 0.8348140945840896]	[5.25, 7.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.5, 2.25, 3.25, 4.0, 5.0, 6.25, 7.5, 8.75, 9.5, 10.75, 11.75], [0.75, 1.75, 2.5, 3.5, 4.5, 5.75, 6.75, 7.75, 8.5, 9.75, 10.5, 11.25], [0.5, 1.25, 2.75, 3.75, 4.75, 5.5, 6.5, 7.25, 8.0, 9.0, 10.0, 11.5], [0.25, 1.0, 2.0, 3.0, 4.25, 5.25, 6.0, 7.0, 8.25, 9.25, 10.25, 11.0]]	38	False	[['nose', 'foot', 'chin', 'arm', 'foot', 'mouth', 'arm', 'nose', 'chin', 'mouth', 'meat', 'leg'], ['leaf', 'leaf', 'stick', 'beer', 'grass', 'root', 'bark', 'root', 'bark', 'tree', 'grass', 'stick'], ['cow', 'mouse', 'bird', 'pig', 'cat', 'cow', 'cat', 'snake', 'snake', 'bird', 'pig', 'mouse'], ['chair', 'lamp', 'couch', 'couch', 'lamp', 'wine', 'desk', 'rice', 'rug', 'desk', 'bed', 'chair']]
2019	False	False	False	False	False	False	[1, 0, 0, 0]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['rice']	[-1]	[9.5]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	39	False	True	0	1	9	2	False	False	False	test	False	[8.525076419357902, 12.066682819357538]	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	['body', None, None, None]	['shirt', 'meat']	[1.0250764193579016, 0.5666828193575384]	[7.5, 11.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.5, 8.25, 9.75, 10.75, 11.5], [0.5, 1.75, 2.5, 3.25, 4.25, 5.25, 6.75, 7.75, 8.75, 9.5, 10.25, 11.25], [0.75, 1.5, 2.75, 3.75, 4.75, 5.5, 6.25, 7.0, 8.5, 9.25, 10.0, 11.0], [0.0, 1.25, 2.25, 3.5, 4.5, 5.75, 6.5, 7.25, 8.0, 9.0, 10.5, 11.75]]	39	False	[['foot', 'leg', 'foot', 'chin', 'nose', 'mouth', 'arm', 'shirt', 'mouth', 'nose', 'arm', 'meat'], ['stick', 'bark', 'stick', 'grass', 'root', 'tree', 'root', 'leaf', 'leaf', 'rice', 'grass', 'tree'], ['pig', 'mouse', 'bird', 'cow', 'snake', 'cat', 'mouse', 'cow', 'bird', 'cat', 'snake', 'pig'], ['couch', 'couch', 'bed', 'lamp', 'chair', 'bed', 'lamp', 'rug', 'rug', 'desk', 'desk', 'chair']]
2020	False	False	False	False	False	True	[1, 0, 1, 0]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['meat']	[-1]	[5.0]	True	True	True	False	False	False	False	False	1	0.125	[12.729876434588277]	False	False	0.3333333333333333	1	40	False	True	2	1	8	3	False	False	False	test	False	[10.06682107458846, 12.729876434588277]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	DU	['body', None, 'animals', None]	['soup', 'suit', 'scarf']	[-1, 0.5668210745884608, -1]	[3.25, 9.5, 11.25]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.5, 1.25, 2.25, 3.5, 4.25, 5.75, 6.75, 7.5, 8.5, 9.5, 10.5, 11.25], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.25, 7.75, 8.75, 9.75, 10.75, 11.75], [0.25, 1.5, 2.5, 3.25, 4.75, 5.5, 6.5, 7.25, 8.25, 9.0, 10.25, 11.5], [0.75, 1.75, 2.75, 3.75, 4.5, 5.25, 6.0, 7.0, 8.0, 9.25, 10.0, 11.0]]	40	False	[['arm', 'leg', 'leg', 'nose', 'chin', 'chin', 'foot', 'nose', 'arm', 'suit', 'mouth', 'scarf'], ['grass', 'tree', 'stick', 'root', 'root', 'meat', 'tree', 'leaf', 'grass', 'bark', 'leaf', 'stick'], ['cat', 'bird', 'cat', 'soup', 'mouse', 'pig', 'bird', 'snake', 'cow', 'mouse', 'snake', 'cow'], ['chair', 'lamp', 'couch', 'bed', 'desk', 'rug', 'couch', 'bed', 'chair', 'lamp', 'rug', 'desk']]
2021	False	False	False	False	False	True	[1, 0, 1, 0]	True	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['soup']	[-1]	[2.5]	True	True	True	False	False	False	False	False	1	0.1111111111111111	[6.875315506251354]	False	False	0.0	0	41	False	True	2	1	9	2	False	False	False	test	False	[6.875315506251354]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	DU	['body', None, 'animals', None]	['meat', 'shirt']	[-1, -1]	[9.5, 11.0]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.5, 1.25, 2.0, 3.0, 4.0, 5.5, 6.5, 7.5, 8.25, 9.0, 10.25, 11.0], [0.75, 1.75, 2.5, 3.25, 4.75, 5.75, 6.75, 7.75, 8.75, 9.75, 10.5, 11.75], [0.0, 1.0, 2.75, 3.75, 4.5, 5.25, 6.0, 7.25, 8.5, 9.5, 10.75, 11.5], [0.25, 1.5, 2.25, 3.5, 4.25, 5.0, 6.25, 7.0, 8.0, 9.25, 10.0, 11.25]]	41	False	[['leg', 'chin', 'arm', 'leg', 'foot', 'mouth', 'arm', 'foot', 'mouth', 'nose', 'chin', 'shirt'], ['tree', 'stick', 'soup', 'root', 'bark', 'stick', 'tree', 'leaf', 'leaf', 'grass', 'bark', 'root'], ['cow', 'mouse', 'pig', 'bird', 'mouse', 'snake', 'cow', 'cat', 'pig', 'meat', 'cat', 'snake'], ['rug', 'chair', 'chair', 'couch', 'lamp', 'desk', 'bed', 'bed', 'lamp', 'desk', 'rug', 'couch']]
2022	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['body', 'plants', 'animals', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	0	0.0	[]	False	True	1.0	3	42	False	False	0	0	9	3	False	False	False	test	False	[8.181262604392487, 10.317121804392627, 11.720042764392474]	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	DU	[None, None, None, 'furniture']	['scarf', 'shirt', 'beer']	[0.9312626043924865, 0.8171218043926274, 0.720042764392474]	[7.25, 9.5, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.75, 2.5, 3.25, 4.0, 5.75, 6.5, 7.5, 8.5, 9.25, 10.5, 11.5], [0.5, 1.25, 2.75, 3.75, 4.75, 5.5, 6.75, 7.75, 8.75, 9.75, 10.75, 11.75], [0.75, 1.5, 2.25, 3.0, 4.5, 5.25, 6.0, 7.0, 8.25, 9.0, 10.0, 11.25], [0.25, 1.0, 2.0, 3.5, 4.25, 5.0, 6.25, 7.25, 8.0, 9.5, 10.25, 11.0]]	42	False	[['chin', 'leg', 'chin', 'mouth', 'foot', 'nose', 'mouth', 'arm', 'leg', 'foot', 'nose', 'arm'], ['grass', 'stick', 'bark', 'tree', 'bark', 'leaf', 'root', 'leaf', 'grass', 'stick', 'tree', 'root'], ['pig', 'snake', 'cat', 'bird', 'cow', 'cat', 'pig', 'bird', 'mouse', 'snake', 'cow', 'mouse'], ['couch', 'couch', 'bed', 'rug', 'lamp', 'desk', 'bed', 'scarf', 'lamp', 'shirt', 'chair', 'beer']]
